,date,time,comp,round,day,venue,result,gf,ga,opponent,xg,xga,poss,attendance,captain,formation,referee,match report,notes,sh,sot,dist,season,team
3,2021-09-12,15:00,Serie A,Matchweek 3,Sun,Away,L,0,4,Torino,0.3,2.3,41.0,9082.0,Francesco Di Tacchio,3-5-2,Gianluca Aureliano,Match Report,,8.0,2.0,20.2,2022,Salernitana
4,2021-09-18,20:45,Serie A,Matchweek 4,Sat,Home,L,0,1,Atalanta,0.9,1.7,42.0,11949.0,Milan Đurić,3-4-1-2,Paolo Valeri,Match Report,,10.0,1.0,21.3,2022,Salernitana
5,2021-09-22,18:30,Serie A,Matchweek 5,Wed,Home,D,2,2,Hellas Verona,2.5,1.6,50.0,9561.0,Norbert Gyömbér,3-4-1-2,Massimiliano Irrati,Match Report,,15.0,4.0,13.6,2022,Salernitana
6,2021-09-26,15:00,Serie A,Matchweek 6,Sun,Away,L,0,1,Sassuolo,1.1,1.4,43.0,5177.0,Francesco Di Tacchio,4-1-2-1-2◆,Antonio Giua,Match Report,,12.0,4.0,15.0,2022,Salernitana
7,2021-10-02,15:00,Serie A,Matchweek 7,Sat,Home,W,1,0,Genoa,0.7,1.7,49.0,10077.0,Norbert Gyömbér,4-1-2-1-2◆,Maurizio Mariani,Match Report,,10.0,4.0,18.0,2022,Salernitana
8,2021-10-16,15:00,Serie A,Matchweek 8,Sat,Away,L,1,2,Spezia,1.8,1.6,42.0,6023.0,Francesco Di Tacchio,4-3-1-2,Davide Massa,Match Report,,15.0,4.0,17.7,2022,Salernitana
9,2021-10-23,15:00,Serie A,Matchweek 9,Sat,Home,L,2,4,Empoli,1.7,2.6,60.0,11142.0,Francesco Di Tacchio,3-4-1-2,Daniele Doveri,Match Report,,12.0,5.0,13.8,2022,Salernitana
10,2021-10-26,18:30,Serie A,Matchweek 10,Tue,Away,W,2,1,Venezia,1.7,0.8,55.0,5103.0,Franck Ribéry,4-3-3,Marco Di Bello,Match Report,,21.0,7.0,18.2,2022,Salernitana
11,2021-10-31,18:00,Serie A,Matchweek 11,Sun,Home,L,0,1,Napoli,0.5,1.9,37.0,17043.0,Franck Ribéry,4-3-1-2,Michael Fabbri,Match Report,,9.0,2.0,20.0,2022,Salernitana
12,2021-11-07,18:00,Serie A,Matchweek 12,Sun,Away,L,0,3,Lazio,0.4,1.7,40.0,25000.0,Franck Ribéry,4-3-1-2,Antonio Rapuano,Match Report,,5.0,0.0,14.9,2022,Salernitana
13,2021-11-21,15:00,Serie A,Matchweek 13,Sun,Home,L,0,2,Sampdoria,1.3,1.3,55.0,11849.0,Franck Ribéry,4-1-2-1-2◆,Piero Giacomelli,Match Report,,18.0,2.0,15.8,2022,Salernitana
14,2021-11-26,20:45,Serie A,Matchweek 14,Fri,Away,D,1,1,Cagliari,0.4,2.0,43.0,9700.0,Francesco Di Tacchio,4-3-1-2,Daniele Doveri,Match Report,,8.0,2.0,23.3,2022,Salernitana
15,2021-11-30,20:45,Serie A,Matchweek 15,Tue,Home,L,0,2,Juventus,0.3,2.0,27.0,19500.0,Leonardo Capezzi,5-3-2,Francesco Fourneau,Match Report,,4.0,0.0,15.9,2022,Salernitana
16,2021-12-04,15:00,Serie A,Matchweek 16,Sat,Away,L,0,2,Milan,0.4,2.3,30.0,43609.0,Franck Ribéry,4-4-1-1,Antonio Giua,Match Report,,7.0,2.0,23.3,2022,Salernitana
17,2021-12-11,15:00,Serie A,Matchweek 17,Sat,Away,L,0,4,Fiorentina,1.0,2.1,31.0,18579.0,Franck Ribéry,4-4-1-1,Davide Ghersini,Match Report,,11.0,6.0,15.3,2022,Salernitana
19,2021-12-17,20:45,Serie A,Matchweek 18,Fri,Home,L,0,5,Inter,0.8,3.5,35.0,18000.0,Franck Ribéry,5-3-2,Maurizio Mariani,Match Report,,10.0,2.0,12.9,2022,Salernitana
20,2022-01-09,20:45,Serie A,Matchweek 21,Sun,Away,W,2,1,Hellas Verona,1.2,1.6,30.0,3106.0,Francesco Di Tacchio,5-3-2,Federico Dionisi,Match Report,,8.0,4.0,23.2,2022,Salernitana
21,2022-01-15,18:00,Serie A,Matchweek 22,Sat,Home,L,0,3,Lazio,0.4,2.1,27.0,2559.0,Francesco Di Tacchio,3-5-2,Rosario Abisso,Match Report,,6.0,1.0,23.5,2022,Salernitana
22,2022-01-23,15:00,Serie A,Matchweek 23,Sun,Away,L,1,4,Napoli,0.2,4.4,18.0,3000.0,Francesco Di Tacchio,4-5-1,Luca Pairetto,Match Report,,1.0,1.0,12.4,2022,Salernitana
23,2022-02-07,20:45,Serie A,Matchweek 24,Mon,Home,D,2,2,Spezia,0.6,2.0,57.0,10668.0,Franck Ribéry,4-3-2-1,Paolo Valeri,Match Report,,9.0,5.0,23.5,2022,Salernitana
24,2022-02-13,15:00,Serie A,Matchweek 25,Sun,Away,D,1,1,Genoa,1.0,2.1,49.0,13742.0,Milan Đurić,4-3-2-1,Marco Di Bello,Match Report,,12.0,4.0,19.0,2022,Salernitana
25,2022-02-19,20:45,Serie A,Matchweek 26,Sat,Home,D,2,2,Milan,1.7,2.0,40.0,18449.0,Franck Ribéry,4-2-3-1,Michael Fabbri,Match Report,,9.0,4.0,18.3,2022,Salernitana
26,2022-02-26,15:00,Serie A,Matchweek 27,Sat,Home,D,1,1,Bologna,1.5,0.6,56.0,13289.0,Franck Ribéry,4-2-3-1,Giovanni Ayroldi,Match Report,,15.0,4.0,23.0,2022,Salernitana
27,2022-03-04,20:45,Serie A,Matchweek 28,Fri,Away,L,0,5,Inter,1.0,3.9,40.0,46287.0,Milan Đurić,4-2-3-1,Livio Marinelli,Match Report,,11.0,3.0,17.5,2022,Salernitana
28,2022-03-12,15:00,Serie A,Matchweek 29,Sat,Home,D,2,2,Sassuolo,1.7,1.9,47.0,10249.0,Milan Đurić,4-2-3-1,Luca Massimi,Match Report,,15.0,5.0,16.3,2022,Salernitana
29,2022-03-20,15:00,Serie A,Matchweek 30,Sun,Away,L,0,2,Juventus,0.6,1.6,43.0,29186.0,Milan Đurić,4-2-3-1,Giovanni Ayroldi,Match Report,,12.0,4.0,22.6,2022,Salernitana
30,2022-04-02,20:45,Serie A,Matchweek 31,Sat,Home,L,0,1,Torino,1.2,1.7,54.0,8650.0,Milan Đurić,3-4-3,Marco Piccinini,Match Report,,14.0,3.0,17.0,2022,Salernitana
31,2022-04-10,18:00,Serie A,Matchweek 32,Sun,Away,L,1,2,Roma,0.5,1.9,33.0,64266.0,Franck Ribéry,3-5-2,Manuel Volpi,Match Report,,6.0,3.0,20.2,2022,Salernitana
32,2022-04-16,14:30,Serie A,Matchweek 33,Sat,Away,W,2,1,Sampdoria,0.3,0.5,33.0,14908.0,Milan Đurić,3-5-2,Paolo Valeri,Match Report,,7.0,2.0,19.8,2022,Salernitana
33,2022-04-20,18:45,Serie A,Matchweek 19,Wed,Away,W,1,0,Udinese,1.0,0.5,46.0,12362.0,Franck Ribéry,3-5-2,Simone Sozza,Match Report,,9.0,3.0,18.9,2022,Salernitana
34,2022-04-24,12:30,Serie A,Matchweek 34,Sun,Home,W,2,1,Fiorentina,1.0,1.0,28.0,20920.0,Milan Đurić,3-5-2,Davide Massa,Match Report,,10.0,4.0,18.6,2022,Salernitana
35,2022-05-02,20:45,Serie A,Matchweek 35,Mon,Away,D,1,1,Atalanta,1.1,2.0,38.0,17011.0,Milan Đurić,3-5-2,Marco Guida,Match Report,,11.0,9.0,22.3,2022,Salernitana
36,2022-05-05,18:00,Serie A,Matchweek 20,Thu,Home,W,2,1,Venezia,2.4,1.4,42.0,22200.0,Milan Đurić,3-5-2,Maurizio Mariani,Match Report,,18.0,3.0,16.4,2022,Salernitana
37,2022-05-08,18:00,Serie A,Matchweek 36,Sun,Home,D,1,1,Cagliari,1.5,0.6,48.0,28048.0,Milan Đurić,3-5-1-1,Marco Di Bello,Match Report,,12.0,1.0,20.6,2022,Salernitana
38,2022-05-14,15:00,Serie A,Matchweek 37,Sat,Away,D,1,1,Empoli,3.8,1.9,54.0,7000.0,Milan Đurić,3-5-1-1,Davide Massa,Match Report,,27.0,7.0,15.5,2022,Salernitana
39,2022-05-22,21:00,Serie A,Matchweek 38,Sun,Home,L,0,4,Udinese,1.9,2.6,53.0,29739.0,Milan Đurić,3-5-2,Daniele Orsato,Match Report,,25.0,10.0,16.9,2022,Salernitana
1,2021-08-23,18:30,Serie A,Matchweek 1,Mon,Home,D,2,2,Spezia,2.7,0.8,58.0,5387.0,João Pedro,3-4-3,Francesco Fourneau,Match Report,,19.0,7.0,15.0,2022,Cagliari
2,2021-08-29,20:45,Serie A,Matchweek 2,Sun,Away,L,1,4,Milan,0.7,2.9,43.0,31946.0,João Pedro,3-5-2,Marco Serra,Match Report,,7.0,2.0,13.2,2022,Cagliari
3,2021-09-12,15:00,Serie A,Matchweek 3,Sun,Home,L,2,3,Genoa,1.5,1.2,52.0,6423.0,João Pedro,3-5-2,Luca Pairetto,Match Report,,8.0,2.0,17.5,2022,Cagliari
4,2021-09-19,18:00,Serie A,Matchweek 4,Sun,Away,D,2,2,Lazio,1.6,2.3,27.0,20000.0,João Pedro,3-5-2,Davide Ghersini,Match Report,,10.0,3.0,16.0,2022,Cagliari
5,2021-09-22,20:45,Serie A,Matchweek 5,Wed,Home,L,0,2,Empoli,1.3,1.0,50.0,7226.0,João Pedro,3-5-2,Marco Di Bello,Match Report,,15.0,1.0,17.0,2022,Cagliari
6,2021-09-26,20:45,Serie A,Matchweek 6,Sun,Away,L,0,2,Napoli,0.2,1.9,33.0,20000.0,João Pedro,4-2-3-1,Marco Piccinini,Match Report,,6.0,1.0,22.3,2022,Cagliari
7,2021-10-01,20:45,Serie A,Matchweek 7,Fri,Home,D,1,1,Venezia,0.6,0.8,42.0,8135.0,João Pedro,3-5-2,Manuel Volpi,Match Report,,9.0,3.0,23.7,2022,Cagliari
8,2021-10-17,12:30,Serie A,Matchweek 8,Sun,Home,W,3,1,Sampdoria,1.0,1.5,41.0,9923.0,João Pedro,4-4-2,Matteo Marchetti,Match Report,,12.0,5.0,18.6,2022,Cagliari
9,2021-10-24,15:00,Serie A,Matchweek 9,Sun,Away,L,0,3,Fiorentina,0.2,3.0,35.0,20290.0,João Pedro,4-4-2,Antonio Rapuano,Match Report,,3.0,1.0,21.7,2022,Cagliari
10,2021-10-27,20:45,Serie A,Matchweek 10,Wed,Home,L,1,2,Roma,0.9,2.8,42.0,8547.0,João Pedro,3-5-2,Ivan Pezzuto,Match Report,,7.0,5.0,15.2,2022,Cagliari
11,2021-11-01,20:45,Serie A,Matchweek 11,Mon,Away,L,0,2,Bologna,0.7,1.3,43.0,10126.0,João Pedro,5-3-2,Davide Massa,Match Report,,9.0,2.0,23.2,2022,Cagliari
12,2021-11-06,20:45,Serie A,Matchweek 12,Sat,Home,L,1,2,Atalanta,0.9,3.2,38.0,6976.0,João Pedro,4-4-2,Marco Piccinini,Match Report,,7.0,1.0,17.4,2022,Cagliari
13,2021-11-21,12:30,Serie A,Matchweek 13,Sun,Away,D,2,2,Sassuolo,1.4,3.1,41.0,4135.0,João Pedro,4-2-3-1,Niccolò Baroni,Match Report,,10.0,3.0,16.4,2022,Cagliari
14,2021-11-26,20:45,Serie A,Matchweek 14,Fri,Home,D,1,1,Salernitana,2.0,0.4,57.0,9700.0,João Pedro,3-5-2,Daniele Doveri,Match Report,,19.0,3.0,15.8,2022,Cagliari
15,2021-11-30,20:45,Serie A,Matchweek 15,Tue,Away,D,0,0,Hellas Verona,0.8,1.4,31.0,12188.0,Luca Ceppitelli,3-5-2,Matteo Marcenaro,Match Report,,12.0,4.0,21.1,2022,Cagliari
16,2021-12-06,20:45,Serie A,Matchweek 16,Mon,Home,D,1,1,Torino,1.5,1.4,49.0,8799.0,João Pedro,3-5-2,Luca Massimi,Match Report,,15.0,2.0,15.3,2022,Cagliari
17,2021-12-12,20:45,Serie A,Matchweek 17,Sun,Away,L,0,4,Inter,0.4,3.1,25.0,33712.0,João Pedro,3-5-2,Matteo Marchetti,Match Report,,5.0,2.0,18.4,2022,Cagliari
19,2021-12-18,20:45,Serie A,Matchweek 18,Sat,Home,L,0,4,Udinese,0.4,0.6,55.0,7864.0,João Pedro,3-5-2,Fabio Maresca,Match Report,,5.0,2.0,18.4,2022,Cagliari
20,2021-12-21,20:45,Serie A,Matchweek 19,Tue,Away,L,0,2,Juventus,0.9,1.5,37.0,11197.0,João Pedro,5-3-2,Federico Dionisi,Match Report,,6.0,1.0,11.4,2022,Cagliari
21,2022-01-06,12:30,Serie A,Matchweek 20,Thu,Away,W,2,1,Sampdoria,2.0,0.5,51.0,3188.0,João Pedro,3-5-2,Giacomo Camplone,Match Report,,15.0,7.0,15.4,2022,Cagliari
22,2022-01-11,20:45,Serie A,Matchweek 21,Tue,Home,W,2,1,Bologna,1.9,0.5,52.0,5583.0,João Pedro,3-5-2,Davide Ghersini,Match Report,,13.0,4.0,16.5,2022,Cagliari
23,2022-01-16,18:00,Serie A,Matchweek 22,Sun,Away,L,0,1,Roma,0.6,2.0,43.0,5000.0,João Pedro,3-5-2,Lorenzo Maggioni,Match Report,,8.0,2.0,18.6,2022,Cagliari
25,2022-01-23,12:30,Serie A,Matchweek 23,Sun,Home,D,1,1,Fiorentina,1.6,2.4,41.0,5000.0,João Pedro,3-5-2,Gianluca Aureliano,Match Report,,11.0,1.0,14.4,2022,Cagliari
26,2022-02-06,12:30,Serie A,Matchweek 24,Sun,Away,W,2,1,Atalanta,1.0,0.8,39.0,7868.0,Alessio Cragno,3-1-4-2,Alessandro Prontera,Match Report,,7.0,4.0,17.7,2022,Cagliari
27,2022-02-13,15:00,Serie A,Matchweek 25,Sun,Away,D,1,1,Empoli,1.3,0.9,54.0,4787.0,João Pedro,3-1-4-2,Federico Dionisi,Match Report,,17.0,4.0,18.5,2022,Cagliari
28,2022-02-21,19:00,Serie A,Matchweek 26,Mon,Home,D,1,1,Napoli,2.1,1.2,47.0,12063.0,João Pedro,3-5-2,Maurizio Mariani,Match Report,,13.0,5.0,12.7,2022,Cagliari
29,2022-02-27,12:35,Serie A,Matchweek 27,Sun,Away,W,2,1,Torino,1.5,1.1,44.0,10231.0,João Pedro,3-5-2,Manuel Volpi,Match Report,,11.0,5.0,12.9,2022,Cagliari
30,2022-03-05,20:45,Serie A,Matchweek 28,Sat,Home,L,0,3,Lazio,0.9,2.7,45.0,10873.0,João Pedro,3-4-1-2,Fabio Maresca,Match Report,,16.0,3.0,20.1,2022,Cagliari
31,2022-03-12,15:00,Serie A,Matchweek 29,Sat,Away,L,0,2,Spezia,0.6,2.0,57.0,7180.0,João Pedro,3-4-1-2,Daniele Orsato,Match Report,,11.0,1.0,20.0,2022,Cagliari
32,2022-03-19,20:45,Serie A,Matchweek 30,Sat,Home,L,0,1,Milan,1.4,2.1,42.0,12309.0,João Pedro,3-1-4-2,Marco Di Bello,Match Report,,13.0,1.0,16.4,2022,Cagliari
33,2022-04-03,15:00,Serie A,Matchweek 31,Sun,Away,L,1,5,Udinese,0.5,4.6,49.0,12215.0,João Pedro,3-5-1-1,Rosario Abisso,Match Report,,6.0,3.0,19.0,2022,Cagliari
34,2022-04-09,20:45,Serie A,Matchweek 32,Sat,Home,L,1,2,Juventus,0.3,1.5,40.0,13437.0,João Pedro,3-5-2,Daniele Chiffi,Match Report,,4.0,1.0,24.9,2022,Cagliari
35,2022-04-16,12:30,Serie A,Matchweek 33,Sat,Home,W,1,0,Sassuolo,2.1,0.4,37.0,14689.0,João Pedro,3-5-2,Davide Massa,Match Report,,16.0,8.0,18.0,2022,Cagliari
36,2022-04-24,18:00,Serie A,Matchweek 34,Sun,Away,L,0,1,Genoa,1.0,1.0,45.0,17257.0,João Pedro,3-5-2,Paolo Valeri,Match Report,,11.0,1.0,16.8,2022,Cagliari
37,2022-04-30,15:00,Serie A,Matchweek 35,Sat,Home,L,1,2,Hellas Verona,1.1,1.4,59.0,16267.0,João Pedro,3-5-2,Daniele Orsato,Match Report,,14.0,5.0,16.8,2022,Cagliari
38,2022-05-08,18:00,Serie A,Matchweek 36,Sun,Away,D,1,1,Salernitana,0.6,1.5,52.0,28048.0,João Pedro,3-5-2,Marco Di Bello,Match Report,,9.0,3.0,15.9,2022,Cagliari
39,2022-05-15,20:45,Serie A,Matchweek 37,Sun,Home,L,1,3,Inter,0.7,2.9,38.0,15443.0,João Pedro,4-3-1-2,Daniele Doveri,Match Report,,10.0,2.0,19.6,2022,Cagliari
40,2022-05-22,21:00,Serie A,Matchweek 38,Sun,Away,D,0,0,Venezia,2.3,0.9,56.0,5654.0,João Pedro,3-5-2,Fabio Maresca,Match Report,,31.0,7.0,17.0,2022,Cagliari
1,2021-08-21,18:30,Serie A,Matchweek 1,Sat,Away,L,0,4,Inter,1.1,1.7,40.0,27402.0,Domenico Criscito,3-4-1-2,Valerio Marini,Match Report,,10.0,4.0,20.7,2022,Genoa
2,2021-08-29,18:30,Serie A,Matchweek 2,Sun,Home,L,1,2,Napoli,0.5,1.4,39.0,20000.0,Domenico Criscito,3-5-2,Marco Di Bello,Match Report,,6.0,3.0,15.2,2022,Genoa
3,2021-09-12,15:00,Serie A,Matchweek 3,Sun,Away,W,3,2,Cagliari,1.2,1.5,48.0,6423.0,Domenico Criscito,3-5-2,Luca Pairetto,Match Report,,11.0,3.0,18.2,2022,Genoa
4,2021-09-18,15:00,Serie A,Matchweek 4,Sat,Home,L,1,2,Fiorentina,1.1,1.3,36.0,6269.0,Domenico Criscito,4-2-3-1,Livio Marinelli,Match Report,,8.0,2.0,25.8,2022,Genoa
5,2021-09-21,18:30,Serie A,Matchweek 5,Tue,Away,D,2,2,Bologna,1.6,2.5,40.0,9707.0,Domenico Criscito,4-2-3-1,Francesco Fourneau,Match Report,,10.0,5.0,19.9,2022,Genoa
6,2021-09-25,20:45,Serie A,Matchweek 6,Sat,Home,D,3,3,Hellas Verona,1.7,2.2,49.0,13478.0,Domenico Criscito,4-2-3-1,Daniele Doveri,Match Report,,9.0,2.0,22.7,2022,Genoa
7,2021-10-02,15:00,Serie A,Matchweek 7,Sat,Away,L,0,1,Salernitana,1.7,0.7,51.0,10077.0,Domenico Criscito,3-5-2,Maurizio Mariani,Match Report,,18.0,3.0,17.1,2022,Genoa
8,2021-10-17,15:00,Serie A,Matchweek 8,Sun,Home,D,2,2,Sassuolo,1.6,2.4,43.0,10370.0,Domenico Criscito,3-5-2,Daniele Chiffi,Match Report,,19.0,4.0,15.3,2022,Genoa
9,2021-10-22,18:30,Serie A,Matchweek 9,Fri,Away,L,2,3,Torino,2.4,2.0,42.0,9881.0,Domenico Criscito,4-4-1-1,Piero Giacomelli,Match Report,,14.0,4.0,17.0,2022,Genoa
10,2021-10-26,18:30,Serie A,Matchweek 10,Tue,Away,D,1,1,Spezia,1.2,1.8,52.0,7283.0,Domenico Criscito,4-1-4-1,Simone Sozza,Match Report,,8.0,1.0,21.7,2022,Genoa
11,2021-10-31,15:00,Serie A,Matchweek 11,Sun,Home,D,0,0,Venezia,1.2,0.6,63.0,7920.0,Domenico Criscito,4-3-1-2,Maurizio Mariani,Match Report,,19.0,4.0,22.0,2022,Genoa
12,2021-11-05,20:45,Serie A,Matchweek 12,Fri,Away,D,2,2,Empoli,2.0,0.9,47.0,5631.0,Domenico Criscito,3-4-1-2,Luca Pairetto,Match Report,,14.0,6.0,19.4,2022,Genoa
13,2021-11-21,20:45,Serie A,Matchweek 13,Sun,Home,L,0,2,Roma,0.1,2.3,41.0,14667.0,Goran Pandev,3-5-2,Massimiliano Irrati,Match Report,,1.0,1.0,16.0,2022,Genoa
14,2021-11-28,12:30,Serie A,Matchweek 14,Sun,Away,D,0,0,Udinese,1.1,1.3,56.0,11537.0,Stefano Sturaro,3-5-2,Francesco Meraviglia,Match Report,,8.0,2.0,23.2,2022,Genoa
15,2021-12-01,20:45,Serie A,Matchweek 15,Wed,Home,L,0,3,Milan,0.5,1.4,42.0,14000.0,Stefano Sturaro,3-5-2,Juan Sacchi,Match Report,,10.0,3.0,23.4,2022,Genoa
16,2021-12-05,20:45,Serie A,Matchweek 16,Sun,Away,L,0,2,Juventus,0.0,2.8,30.0,18458.0,Valon Behrami,3-5-2,Daniele Chiffi,Match Report,,0.0,0.0,,2022,Genoa
17,2021-12-10,20:45,Serie A,Matchweek 17,Fri,Home,L,1,3,Sampdoria,1.1,1.9,53.0,,Domenico Criscito,3-5-2,Daniele Doveri,Match Report,,12.0,2.0,16.6,2022,Genoa
19,2021-12-17,18:30,Serie A,Matchweek 18,Fri,Away,L,1,3,Lazio,0.2,1.4,45.0,6000.0,Domenico Criscito,3-5-2,Luca Pairetto,Match Report,,4.0,2.0,18.3,2022,Genoa
20,2021-12-21,20:45,Serie A,Matchweek 19,Tue,Home,D,0,0,Atalanta,0.1,1.2,33.0,6000.0,Domenico Criscito,3-5-2,Paolo Valeri,Match Report,,1.0,0.0,17.4,2022,Genoa
21,2022-01-06,16:30,Serie A,Matchweek 20,Thu,Away,D,1,1,Sassuolo,0.3,2.4,26.0,4696.0,Mattia Destro,3-5-2,Gianluca Manganiello,Match Report,,4.0,1.0,14.2,2022,Genoa
22,2022-01-09,18:30,Serie A,Matchweek 21,Sun,Home,L,0,1,Spezia,1.3,1.5,53.0,8000.0,Stefano Sturaro,3-5-2,Marco Guida,Match Report,,15.0,2.0,17.3,2022,Genoa
24,2022-01-17,20:45,Serie A,Matchweek 22,Mon,Away,L,0,6,Fiorentina,0.2,3.5,27.0,5000.0,Stefano Sturaro,4-3-1-2,Fabio Maresca,Match Report,,3.0,0.0,32.2,2022,Genoa
25,2022-01-22,15:00,Serie A,Matchweek 23,Sat,Home,D,0,0,Udinese,1.2,0.1,51.0,5000.0,Stefano Sturaro,4-3-3,Daniele Doveri,Match Report,,10.0,3.0,13.5,2022,Genoa
26,2022-02-05,15:00,Serie A,Matchweek 24,Sat,Away,D,0,0,Roma,0.6,1.7,38.0,29863.0,Stefano Sturaro,4-2-3-1,Rosario Abisso,Match Report,,10.0,3.0,15.6,2022,Genoa
27,2022-02-13,15:00,Serie A,Matchweek 25,Sun,Home,D,1,1,Salernitana,2.1,1.0,51.0,13742.0,Stefano Sturaro,4-2-3-1,Marco Di Bello,Match Report,,15.0,5.0,18.0,2022,Genoa
28,2022-02-20,15:00,Serie A,Matchweek 26,Sun,Away,D,1,1,Venezia,1.8,1.2,53.0,7566.0,Stefano Sturaro,4-3-1-2,Daniele Orsato,Match Report,,12.0,2.0,15.1,2022,Genoa
29,2022-02-25,21:00,Serie A,Matchweek 27,Fri,Home,D,0,0,Inter,0.9,2.0,28.0,14314.0,Stefano Sturaro,4-2-3-1,Daniele Chiffi,Match Report,,7.0,1.0,15.1,2022,Genoa
30,2022-03-06,12:30,Serie A,Matchweek 28,Sun,Home,D,0,0,Empoli,1.5,0.4,52.0,14935.0,Stefano Sturaro,4-2-3-1,Gianluca Aureliano,Match Report,,18.0,6.0,15.9,2022,Genoa
31,2022-03-13,18:00,Serie A,Matchweek 29,Sun,Away,D,0,0,Atalanta,1.1,0.9,42.0,9140.0,Milan Badelj,4-2-3-1,Rosario Abisso,Match Report,,13.0,3.0,23.6,2022,Genoa
32,2022-03-18,21:00,Serie A,Matchweek 30,Fri,Home,W,1,0,Torino,0.6,0.9,26.0,14961.0,Stefano Sturaro,4-2-3-1,Maurizio Mariani,Match Report,,7.0,2.0,22.1,2022,Genoa
33,2022-04-04,18:30,Serie A,Matchweek 31,Mon,Away,L,0,1,Hellas Verona,0.5,1.0,52.0,14993.0,Stefano Sturaro,4-2-3-1,Francesco Fourneau,Match Report,,7.0,4.0,17.9,2022,Genoa
34,2022-04-10,12:30,Serie A,Matchweek 32,Sun,Home,L,1,4,Lazio,0.9,1.6,43.0,16756.0,Milan Badelj,4-2-3-1,Gianluca Manganiello,Match Report,,15.0,4.0,19.0,2022,Genoa
35,2022-04-15,21:00,Serie A,Matchweek 33,Fri,Away,L,0,2,Milan,0.3,1.4,41.0,70259.0,Milan Badelj,4-3-2-1,Daniele Chiffi,Match Report,,7.0,1.0,22.4,2022,Genoa
36,2022-04-24,18:00,Serie A,Matchweek 34,Sun,Home,W,1,0,Cagliari,1.0,1.0,55.0,17257.0,Stefano Sturaro,4-2-3-1,Paolo Valeri,Match Report,,13.0,2.0,17.5,2022,Genoa
37,2022-04-30,18:00,Serie A,Matchweek 35,Sat,Away,L,0,1,Sampdoria,1.6,1.1,51.0,30136.0,Stefano Sturaro,4-2-3-1,Fabio Maresca,Match Report,,13.0,3.0,16.6,2022,Genoa
38,2022-05-06,21:00,Serie A,Matchweek 36,Fri,Home,W,2,1,Juventus,3.1,1.8,46.0,18762.0,Domenico Criscito,4-2-3-1,Simone Sozza,Match Report,,17.0,5.0,17.6,2022,Genoa
39,2022-05-15,15:00,Serie A,Matchweek 37,Sun,Away,L,0,3,Napoli,1.2,2.5,34.0,54000.0,Domenico Criscito,4-2-3-1,Michael Fabbri,Match Report,,11.0,3.0,22.0,2022,Genoa
40,2022-05-21,17:15,Serie A,Matchweek 38,Sat,Home,L,0,1,Bologna,1.4,1.0,50.0,17768.0,Domenico Criscito,4-2-3-1,Gianpiero Miele,Match Report,,18.0,5.0,20.5,2022,Genoa
1,2021-08-22,20:45,Serie A,Matchweek 1,Sun,Away,L,0,2,Napoli,0.7,2.3,44.0,20000.0,Cristian Molinaro,4-3-3,Gianluca Aureliano,Match Report,,8.0,4.0,17.1,2022,Venezia
2,2021-08-27,18:30,Serie A,Matchweek 2,Fri,Away,L,0,3,Udinese,1.2,2.6,55.0,8274.0,Pietro Ceccaroni,4-3-3,Livio Marinelli,Match Report,,11.0,3.0,17.2,2022,Venezia
3,2021-09-11,15:00,Serie A,Matchweek 3,Sat,Away,W,2,1,Empoli,1.6,2.2,32.0,2511.0,Pietro Ceccaroni,4-3-3,Antonio Rapuano,Match Report,,10.0,3.0,15.9,2022,Venezia
4,2021-09-19,15:00,Serie A,Matchweek 4,Sun,Home,L,1,2,Spezia,1.1,0.5,45.0,3688.0,Cristian Molinaro,4-4-2,Rosario Abisso,Match Report,,14.0,3.0,19.0,2022,Venezia
5,2021-09-22,20:45,Serie A,Matchweek 5,Wed,Away,L,0,2,Milan,1.0,1.8,34.0,26185.0,Cristian Molinaro,4-3-3,Ivan Pezzuto,Match Report,,8.0,2.0,21.0,2022,Venezia
6,2021-09-27,20:45,Serie A,Matchweek 6,Mon,Home,D,1,1,Torino,1.6,1.4,44.0,4888.0,Pietro Ceccaroni,4-4-2,Lorenzo Maggioni,Match Report,,6.0,0.0,17.7,2022,Venezia
7,2021-10-01,20:45,Serie A,Matchweek 7,Fri,Away,D,1,1,Cagliari,0.8,0.6,58.0,8135.0,Pietro Ceccaroni,4-4-2,Manuel Volpi,Match Report,,11.0,4.0,18.3,2022,Venezia
8,2021-10-18,20:45,Serie A,Matchweek 8,Mon,Home,W,1,0,Fiorentina,1.2,0.5,39.0,8043.0,Pietro Ceccaroni,4-3-2-1,Luca Massimi,Match Report,,4.0,2.0,14.1,2022,Venezia
9,2021-10-23,18:00,Serie A,Matchweek 9,Sat,Away,L,1,3,Sassuolo,0.9,1.7,37.0,4482.0,Pietro Ceccaroni,4-4-2,Antonio Di Martino,Match Report,,8.0,2.0,17.1,2022,Venezia
10,2021-10-26,18:30,Serie A,Matchweek 10,Tue,Home,L,1,2,Salernitana,0.8,1.7,45.0,5103.0,Cristian Molinaro,4-3-3,Marco Di Bello,Match Report,,8.0,4.0,18.3,2022,Venezia
11,2021-10-31,15:00,Serie A,Matchweek 11,Sun,Away,D,0,0,Genoa,0.6,1.2,37.0,7920.0,Pietro Ceccaroni,4-3-3,Maurizio Mariani,Match Report,,6.0,2.0,13.7,2022,Venezia
